,state0,state1,state2,action,reward,state_0,state_1,state_2
0,-0.8949920517613302,-0.44608208581386055,-0.955745782400165,-1.9774999298396387,-7.273420183520272,-0.9275341212581305,-0.37373848330337567,-1.5869323362365062
1,-0.9275341212581305,-0.37373848330337567,-1.5869323362365062,-2.0,-7.865468439721896,-0.9625135309730001,-0.2712336680684898,-2.167236198714038
2,-0.9625135309730001,-0.2712336680684898,-2.167236198714038,-1.8392247578138043,-8.6922936324689,-0.9898857250644917,-0.1418670198233031,-2.646545163437476
3,-0.9898857250644917,-0.1418670198233031,-2.646545163437476,-1.8943208723288112,-9.699481528931713,-0.9999548048166768,0.009507277425312327,-3.037093559154275
4,-0.9999548048166768,0.009507277425312327,-3.037093559154275,-2.0,-10.736351635069969,-0.9845509621512989,0.1750982664875684,-3.3299631010852906
5,-0.9845509621512989,0.1750982664875684,-3.3299631010852906,-1.9905431031598122,-9.907534403792807,-0.9390751983664463,0.3437117568734296,-3.4972208666935862
6,-0.9390751983664463,0.3437117568734296,-3.4972208666935862,-1.9434454600029514,-9.014984159188264,-0.8641113360588609,0.5033007042460503,-3.5309538680389565
7,-0.8641113360588609,0.5033007042460503,-3.5309538680389565,-2.0,-8.084691921124584,-0.7647853453423439,0.6442851663274515,-3.453478339854419
8,-0.7647853453423439,0.6442851663274515,-3.453478339854419,-2.0,-7.157595117531139,-0.6497039087209315,0.7601873657150213,-3.27026446510883
9,-0.6497039087209315,0.7601873657150213,-3.27026446510883,-2.0,-6.262706878530954,-0.5288021942046588,0.8487450968366994,-3.000123940822564
10,-0.5288021942046588,0.8487450968366994,-3.000123940822564,-2.0,-5.432394542657152,-0.4114190353424008,0.9114463107380096,-2.6635651181950397
11,-0.4114190353424008,0.9114463107380096,-2.6635651181950397,-2.0,-4.692711875530415,-0.30506949482838136,0.952330091578102,-2.2799803851415326
12,-0.30506949482838136,0.952330091578102,-2.2799803851415326,-2.0,-4.0612687679523845,-0.21503216098279015,0.976606967896027,-1.8657328164579559
13,-0.21503216098279015,0.976606967896027,-1.8657328164579559,-2.0,-3.547327533800266,-0.144552672088639,0.9894971071165567,-1.4332775905359356
14,-0.144552672088639,0.9894971071165567,-1.4332775905359356,-2.0,-3.1535944245569043,-0.09535803141121543,0.9954430399803786,-0.9911547601985181
15,-0.09535803141121543,0.9954430399803786,-0.9911547601985181,-1.8171686409549825,-2.87809480254994,-0.0695894652178059,0.9975757145854643,-0.5171477763564815
16,-0.0695894652178059,0.9975757145854643,-0.5171477763564815,-2.0,-2.7217944050469858,-0.06614911844068323,0.9978097484638645,-0.06896599041738316
17,-0.06614911844068323,0.9978097484638645,-0.06896599041738316,-1.9417949774794823,-2.6839948407881487,-0.08549904716776173,0.9963382522684777,0.3881220743085928
18,-0.08549904716776173,0.9963382522684777,0.3881220743085928,-2.0,-2.762724455817713,-0.12702821758434604,0.9918991037083077,0.8353757635099512
19,-0.12702821758434604,0.9918991037083077,0.8353757635099512,-1.9547724457171127,-2.957383246887121,-0.19050501613593682,0.9816862221845871,1.286084224433615
20,-0.19050501613593682,0.9816862221845871,1.286084224433615,-2.0,-3.2757119339515604,-0.27423489230399356,0.9616627391362406,1.7223488910720555
21,-0.27423489230399356,0.9616627391362406,1.7223488910720555,-1.9590273346867733,-3.7177725652499714,-0.37581964042455207,0.9266928282182615,2.14974184522122
22,-0.37581964042455207,0.9266928282182615,2.14974184522122,-1.9914660278561458,-4.292343817579641,-0.4904300658760565,0.8714805508356495,2.546041562206494
23,-0.4904300658760565,0.8714805508356495,2.546041562206494,-1.841589303789992,-4.99209435594257,-0.6121319291128546,0.7907556521205366,2.9234135797647323
24,-0.6121319291128546,0.7907556521205366,2.9234135797647323,0.5691581831865797,-5.825852637617181,-0.7438727428228983,0.6683212868711712,3.6018540463331217
25,-0.7438727428228983,0.6683212868711712,3.6018540463331217,2.0,-7.107714072659431,-0.8718668133365767,0.48974305487910996,4.4030950114865
26,-0.8718668133365767,0.48974305487910996,4.4030950114865,2.0,-8.858560152794372,-0.9668320279277494,0.25541305717037216,5.0704023026458325
27,-0.9668320279277494,0.25541305717037216,5.0704023026458325,1.9594639142184362,-10.88825868028278,-0.999809506901525,-0.019517938142369153,5.555881682656377
28,-0.999809506901525,-0.019517938142369153,5.555881682656377,2.0,-12.838124916765405,-0.9518499782392681,-0.3065642166429488,5.8412432290496
29,-0.9518499782392681,-0.3065642166429488,5.8412432290496,1.9047156745403195,-11.424604228409473,-0.8216863826843819,-0.5699398990341487,5.897027417748436
30,-0.8216863826843819,-0.5699398990341487,5.897027417748436,2.0,-9.908529176551026,-0.6255879914867675,-0.7801536162241075,5.7695724934728245
31,-0.6255879914867675,-0.7801536162241075,5.7695724934728245,1.965834278681231,-8.380238129277378,-0.3911845614082401,-0.9203122507691848,5.4793324231069285
32,-0.3911845614082401,-0.9203122507691848,5.4793324231069285,1.9887783991666057,-6.89786689888573,-0.14701284440094206,-0.9891345831488981,5.08741499490503
33,-0.14701284440094206,-0.9891345831488981,5.08741499490503,2.0,-5.544885056992033,0.08462923399005483,-0.9964125113396843,4.645564057543357
34,0.08462923399005483,-0.9964125113396843,4.645564057543357,1.7961159184200899,-4.369743972775123,0.28893498206409585,-0.9573487223262068,4.167672061801607
35,0.28893498206409585,-0.9573487223262068,4.167672061801607,1.8773652861476764,-3.372945198201116,0.4614930515934132,-0.887143823362931,3.7312653129791036
36,0.4614930515934132,-0.887143823362931,3.7312653129791036,1.0762635810180763,-2.583932829487563,0.5980331444631333,-0.8014713707447929,3.2273469826096166
37,0.5980331444631333,-0.8014713707447929,3.2273469826096166,0.4284037420743396,-1.906198286988076,0.7001231818164699,-0.7140220796888441,2.6905040158621727
38,0.7001231818164699,-0.7140220796888441,2.6905040158621727,0.5399612589369521,-1.3565576545441655,0.775413128975742,-0.6314542575769438,2.235981644936082
39,0.775413128975742,-0.6314542575769438,2.235981644936082,0.3510965893225689,-0.9671574587266677,0.8294497369538345,-0.5585813583241162,1.8150554401517596
40,0.8294497369538345,-0.5585813583241162,1.8150554401517596,0.5040802283928519,-0.6809597520757654,0.8682720232472745,-0.49608839297657875,1.4717314556676
41,0.8682720232472745,-0.49608839297657875,1.4717314556676,0.8285911944347839,-0.48673815855272284,0.8969871409471556,-0.4420566354840154,1.2239538401003833
