,state0,state1,state2,action,reward,state_0,state_1,state_2
0,0.9998891877749918,0.01488664403642071,-0.06346214188484267,-0.37532484532101995,-0.0007652416280301088,0.9999552791292406,0.009457258670590976,-0.10859588565568024
1,0.9999552791292406,0.009457258670590976,-0.10859588565568024,1.046867728218636,-0.002364681086698602,0.9999251684849455,0.012233455372595906,0.05552721758005841
2,0.9999251684849455,0.012233455372595906,0.05552721758005841,-1.42664265634532,-0.0024933013548537556,0.9999886280736829,0.004769037986150352,-0.1492940893422926
3,0.9999886280736829,0.004769037986150352,-0.1492940893422926,1.7829798460155146,-0.0054306335382930376,0.9999410792111509,0.010855326159946022,0.12172966604964713
4,0.9999410792111509,0.010855326159946022,0.12172966604964713,-1.4907268286011592,-0.0038219203721032726,0.9999809739624517,0.006168607063721841,-0.09373786362056713
5,0.9999809739624517,0.006168607063721841,-0.09373786362056713,1.632901549317927,-0.0035830983731403743,0.9999025630524019,0.013959383984888446,0.1558238240749132
6,0.9999025630524019,0.013959383984888446,0.1558238240749132,-1.6227797269712136,-0.0052563975171331856,0.9999489584863687,0.010103485637467007,-0.07712359698210258
7,0.9999489584863687,0.010103485637467007,-0.07712359698210258,1.5023318529205214,-0.002953889813131859,0.9998399093860988,0.017892892410055834,0.15580379518407578
8,0.9998399093860988,0.017892892410055834,0.15580379518407578,-1.6320481300562324,-0.005411253129364963,0.9999003898466573,0.014114190890826646,-0.07558375501681727
9,0.9999003898466573,0.014114190890826646,-0.07558375501681727,1.4375835657166884,-0.00283716052483035,0.999765720838053,0.021644940220942852,0.15063942300880592
10,0.999765720838053,0.021644940220942852,0.15063942300880592,-1.6415801047952365,-0.0054325854375143826,0.9998437405142855,0.017677515504225937,-0.0793638875447725
11,0.9998437405142855,0.017677515504225937,-0.0793638875447725,1.3483653068350356,-0.0027604787760754116,0.9997002356079421,0.024483441862307706,0.13614904510865214
12,0.9997002356079421,0.024483441862307706,0.13614904510865214,-1.6253376007106433,-0.005094937304090863,0.9997995777074757,0.02002010029827927,-0.08928901360121352
13,0.9997995777074757,0.02002010029827927,-0.08928901360121352,1.2749832868444677,-0.002823693152183113,0.999665387221277,0.025867230074639327,0.11697355464916603
14,0.999665387221277,0.025867230074639327,0.11697355464916603,-1.5951557158945957,-0.004582065889357852,0.9997852418360648,0.020723662967764896,-0.10289938017904382
15,0.9997852418360648,0.020723662967764896,-0.10289938017904382,1.2604171037755254,-0.003077011222053669,0.9996669290006139,0.025807577617464366,0.1017059326131087
