,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss,c_loss
0,-0.036718116385991505,0.9993256625990672,-0.12651543463998904,-2.0,-2.5897298429159115,-0.05285067801698804,0.9986024263104635,0.3229788123093114,3.6131906509399414,0.007034046575427055
1,-0.05285067801698804,0.9986024263104635,0.3229788123093114,-2.0,-2.6507411242030368,-0.09134433866567447,0.9958193670509379,0.7719306320421591,15.32149887084961,0.05695222690701485
2,-0.09134433866567447,0.9958193670509379,0.7719306320421591,-2.0,-2.8267231626931935,-0.15182221808009366,0.9884078177034217,1.2187951573303626,10.609630584716797,0.04735575243830681
3,-0.15182221808009366,0.9884078177034217,1.2187951573303626,-2.0,-3.121991729977816,-0.2332481664962312,0.972417242147704,1.660101020607929,12.42748737335205,0.03904937207698822
4,-0.2332481664962312,0.972417242147704,1.660101020607929,-1.9999849796295166,-3.541998808860603,-0.33338099567881213,0.9427921890428472,2.0894162052742793,9.600550651550293,0.024213936179876328
5,-0.33338099567881213,0.9427921890428472,2.0894162052742793,-1.9953666925430298,-4.09126004245716,-0.4481973033636866,0.8939346605079811,2.4972053431749606,8.20163345336914,0.05389096587896347
6,-0.4481973033636866,0.8939346605079811,2.4972053431749606,-1.9323596954345703,-4.770777076252426,-0.5717504452932045,0.820427588704221,2.877802384240761,12.395614624023438,0.037448037415742874
7,-0.5717504452932045,0.820427588704221,2.877802384240761,-0.8728840947151184,-5.578869913150052,-0.7009633664444649,0.7131972790910259,3.362190461561659,9.081032752990723,0.07822082191705704
8,-0.7009633664444649,0.7131972790910259,3.362190461561659,1.0839171409606934,-6.642568768357079,-0.8303475975100034,0.5572457871616127,4.059675992024033,14.119897842407227,0.029111428186297417
9,-0.8303475975100034,0.5572457871616127,4.059675992024033,1.8575268983840942,-8.15673784689783,-0.9382522337034079,0.3459519416776926,4.7562393671528564,8.836271286010742,0.01022836472839117
10,-0.9382522337034079,0.3459519416776926,4.7562393671528564,1.9485585689544678,-10.040815159173034,-0.9961433337656728,0.08774086045971717,5.307987108754297,9.751564025878906,0.008438936434686184
11,-0.9961433337656728,0.08774086045971717,5.307987108754297,1.9495437145233154,-12.146594235059759,-0.9809589410140184,-0.1942152312375514,5.666224311277582,13.608110427856445,0.015292086638510227
12,-0.9809589410140184,-0.1942152312375514,5.666224311277582,1.9520198106765747,-11.894133196317663,-0.8841495881966597,-0.46720392302684827,5.813365859450905,5.221857070922852,0.0072020115330815315
