,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss,c_loss
0,-0.3369123512319549,-0.9415360150240435,0.887078947269655,1.9999327659607231,-3.747740205616028,-0.31417710905871,-0.9493643895488768,0.4809168508957308,10.310665130615234,0.012291964143514633
1,-0.31417710905871,-0.9493643895488768,0.4809168508957308,1.9999934434891071,-3.6006875898178414,-0.3109050437158443,-0.9504409785946989,0.0688925752574393,8.19649887084961,0.02422253042459488
2,-0.3109050437158443,-0.9504409785946989,0.0688925752574393,1.9999979734421685,-3.5650226338530118,-0.32720292707843823,-0.9449540965101438,-0.34393846267225964,11.963208198547363,0.00670370738953352
3,-0.32720292707843823,-0.9449540965101438,-0.34393846267225964,1.9999976158142678,-3.6415722885387276,-0.36252405791788567,-0.9319744135064811,-0.7526543926827274,13.884517669677734,0.021399419754743576
4,-0.36252405791788567,-0.9319744135064811,-0.7526543926827274,1.9999421834946056,-3.8311235961047205,-0.4155586916682666,-0.909566365791391,-1.1516438752883973,4.068342208862305,0.010698532685637474
5,-0.4155586916682666,-0.909566365791391,-1.1516438752883973,1.986566662788317,-4.13398835981782,-0.4841125308208744,-0.8750057471252448,-1.535833650213693,8.791277885437012,0.008427657186985016
6,-0.4841125308208744,-0.8750057471252448,-1.535833650213693,1.8583234548568988,-4.549709784946765,-0.5654804020269434,-0.8247617322132778,-1.9133394423290917,5.928867340087891,0.00397778395563364
7,-0.5654804020269434,-0.8247617322132778,-1.9133394423290917,1.05675899982452,-5.083970615160375,-0.6591481631029237,-0.752013097677189,-2.3733968915153723,10.945483207702637,0.013460330665111542
8,-0.6591481631029237,-0.752013097677189,-2.3733968915153723,-1.6056280136107455,-5.812186117441303,-0.769844836747741,-0.6382310924209538,-3.178250916814876,10.396625518798828,0.054586295038461685
9,-0.769844836747741,-0.6382310924209538,-3.178250916814876,-1.96868026256564,-7.013536166379555,-0.8801648173771374,-0.47466819384857717,-3.952226275515437,7.149694442749023,0.02714535780251026
10,-0.8801648173771374,-0.47466819384857717,-3.952226275515437,-1.9981296062468152,-8.57264064425311,-0.965304417343962,-0.261127137341629,-4.607946861838892,3.877790689468384,0.010744907893240452
