,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss,c_loss
0,-0.9609330554518462,0.27678089337954515,-0.679647563926876,-1.9524153072756742,-8.236184179129236,-0.9496470884275083,0.3133215719371332,-0.7649241899835681,38.31317138671875,0.1335190236568451
1,-0.9496470884275083,0.3133215719371332,-0.7649241899835681,-1.7523665932863375,-8.030368339363283,-0.9364844775584605,0.35070902938484083,-0.7927880000236691,28.994895935058594,0.15618625283241272
2,-0.9364844775584605,0.35070902938484083,-0.7927880000236691,-2.0,-7.813412775565428,-0.9211326602092742,0.38924879228558407,-0.8297562279850388,41.24653244018555,0.13574233651161194
3,-0.9211326602092742,0.38924879228558407,-0.8297562279850388,-2.0,-7.590189164010289,-0.9040233062342429,0.42748317134749086,-0.837819633770851,27.01953125,0.3607231378555298
4,-0.9040233062342429,0.42748317134749086,-0.837819633770851,-2.0,-7.36357721505913,-0.8858064890359578,0.4640548070883326,-0.8172072552602331,36.84256362915039,0.14994490146636963
5,-0.8858064890359578,0.4640548070883326,-0.8172072552602331,-1.876685691290621,-7.140720707423521,-0.8677691292180576,0.4969675425781185,-0.7506690036375767,27.347599029541016,0.1147938147187233
6,-0.8677691292180576,0.4969675425781185,-0.7506690036375767,-2.0,-6.932570350114983,-0.8504280696811722,0.5260913402617032,-0.677943346703988,39.15015411376953,0.22064554691314697
7,-0.8504280696811722,0.5260913402617032,-0.677943346703988,-2.0,-6.745607389458207,-0.8347230699491487,0.5506699524167528,-0.5833748415077108,33.38209533691406,0.4134213328361511
8,-0.8347230699491487,0.5506699524167528,-0.5833748415077108,-2.0,-6.58357633877795,-0.8215424244695907,0.5701473886607101,-0.47037237719514585,37.44062423706055,0.15167272090911865
9,-0.8215424244695907,0.5701473886607101,-0.47037237719514585,-1.996302340041755,-6.451865790936658,-0.8116672175233488,0.5841201314780246,-0.34220718670587624,38.53232192993164,0.11591684073209763
10,-0.8116672175233488,0.5841201314780246,-0.34220718670587624,-1.9984153224686174,-6.355006201488531,-0.8056706453001726,0.5923637491454076,-0.20387938646765055,38.18544006347656,0.37634700536727905
11,-0.8056706453001726,0.5923637491454076,-0.20387938646765055,-1.983863003903307,-6.29616557998898,-0.8039736077742288,0.5946649796334829,-0.05718602519409055,40.14946746826172,0.11484577506780624
12,-0.8039736077742288,0.5946649796334829,-0.05718602519409055,-2.0,-6.278068401630997,-0.8066063626381064,0.59108897447992,0.08881270953102166,41.461944580078125,0.3091140687465668
13,-0.8066063626381064,0.59108897447992,0.08881270953102166,-1.1105520047178112,-6.298028500351534,-0.8172745665020142,0.5762484559189245,0.3655466396832901,22.663558959960938,0.1477038860321045
14,-0.8172745665020142,0.5762484559189245,0.3655466396832901,1.856180844982595,-6.404870700583886,-0.8470835436914743,0.5314597538921402,1.0761601083698726,37.073974609375,0.1618693768978119
15,-0.8470835436914743,0.5314597538921402,1.0761601083698726,2.0,-6.782765568255012,-0.890849271270191,0.4542989939207103,1.774754923788978,24.207340240478516,0.16281366348266602
16,-0.890849271270191,0.4542989939207103,1.774754923788978,2.0,-7.4479155213555455,-0.9390942446743908,0.3436597148625881,2.415479169229511,28.08768081665039,0.1652889847755432
17,-0.9390942446743908,0.3436597148625881,2.415479169229511,2.0,-8.375915076461533,-0.9796371732335879,0.2007760165430755,2.973223955376452,40.84945297241211,0.1585105061531067
18,-0.9796371732335879,0.2007760165430755,2.973223955376452,2.0,-9.528329162201667,-0.9995207866096654,0.0309547594918101,3.423805967783759,32.775146484375,0.1118072122335434
19,-0.9995207866096654,0.0309547594918101,3.423805967783759,1.8762954131224154,-10.851802555304706,-0.987939852071144,-0.15483813706463317,3.7284663493709793,36.14503860473633,0.12625998258590698
20,-0.987939852071144,-0.15483813706463317,3.7284663493709793,2.0,-10.311112782573913,-0.9390016635879772,-0.3439125990408191,3.9123377465725047,37.02229309082031,0.29274529218673706
21,-0.9390016635879772,-0.3439125990408191,3.9123377465725047,1.9239674485463363,-9.32129839600683,-0.853448123410532,-0.5211778013759233,3.942998414573841,33.538856506347656,0.0711706355214119
22,-0.853448123410532,-0.5211778013759233,3.942998414573841,1.9854559843988902,-8.28419335752185,-0.7379780932131876,-0.6748246690344298,3.849933461201732,42.386444091796875,0.05984429642558098
23,-0.7379780932131876,-0.6748246690344298,3.849933461201732,2.0,-7.250354203188308,-0.6034961416214493,-0.7973659179122365,3.6438149594259097,39.58599853515625,0.17441827058792114
24,-0.6034961416214493,-0.7973659179122365,3.6438149594259097,1.9874073614523213,-6.254206455798349,-0.462385243592637,-0.8866791339079644,3.343901625209581,42.3895263671875,0.20710837841033936
25,-0.462385243592637,-0.8866791339079644,3.343901625209581,1.9095357589057245,-5.330383220839447,-0.32632892123548574,-0.9452562801512001,2.965322638614466,39.395965576171875,0.08817417174577713
