,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss,c_loss
0,0.8330272509834041,0.5532319577889844,-0.06912699562004865,-2.0,-0.34815406191328896,0.8317582506970835,0.5551380120270342,0.04579697272168955,7.085943222045898,0.08693896979093552
1,0.8317582506970835,0.5551380120270342,0.04579697272168955,-2.0,-0.3505759847544578,0.8272301688056038,0.5618631931510127,0.16215048174196514,5.031010150909424,0.040151387453079224
2,0.8272301688056038,0.5618631931510127,0.16215048174196514,-2.0,-0.36260428252538557,0.8191815452684089,0.5735343022798739,0.2835478766052246,7.7755656242370605,0.13923963904380798
3,0.8191815452684089,0.5735343022798739,0.2835478766052246,-2.0,-0.38513344167132085,0.8071436304053246,0.5903551133818634,0.41369860331512975,13.745311737060547,0.28576943278312683
4,0.8071436304053246,0.5903551133818634,0.41369860331512975,-2.0,-0.4199053033284333,0.7904077553668487,0.6125810805566393,0.5564649383515272,8.775236129760742,0.1338803470134735
5,0.7904077553668487,0.6125810805566393,0.5564649383515272,-2.0,-0.4696707960780463,0.7679787602673176,0.6404753108264782,0.7159007487690066,4.460834980010986,0.04330327361822128
6,0.7679787602673176,0.6404753108264782,0.7159007487690066,-2.0,-0.5384390561470953,0.7385158386317177,0.6742361278440148,0.8962572318888652,5.654296875,0.20639769732952118
7,0.7385158386317177,0.6742361278440148,0.8962572318888652,-2.0,-0.63182392846308,0.7002657802869618,0.7138822290539893,1.1019343277718763,8.132823944091797,0.15782885253429413
8,0.7002657802869618,0.7138822290539893,1.1019343277718763,-2.0,-0.7574932137062821,0.651001024381443,0.7590768513492635,1.3373459995623682,7.651132106781006,0.2994515597820282
9,0.651001024381443,0.7590768513492635,1.3373459995623682,-2.0,-0.9257105191888028,0.5879884739963223,0.8088693061598247,1.6066536380743157,7.096374034881592,0.3202834725379944
10,0.5879884739963223,0.8088693061598247,1.6066536380743157,-2.0,-1.1499245142582917,0.5080372014055291,0.8613351275711666,1.9133056176941843,8.23901653289795,0.035702455788850784
