,state0,state1,state2,action,reward,state_0,state_1,state_2
0,-0.6051385757358878,0.7961201568584614,-0.7349533325190098,-1.9997531175613403,-0.49896841293794403,-0.5875668609461284,0.8091756199478041,-0.4378261825093647
1,-0.5875668609461284,0.8091756199478041,-0.4378261825093647,-1.9949860572814941,-0.4858068204824402,-0.5822870242443926,0.8129832848199341,-0.1301923761407358
2,-0.5822870242443926,0.8129832848199341,-0.1301923761407358,-1.776915192604065,-0.4811186582348963,-0.590912425615168,0.8067357096680415,0.21300780858360496
3,-0.590912425615168,0.8067357096680415,0.21300780858360496,-1.0983364582061768,-0.48588896099001744,-0.6169448960953478,0.7870063501534791,0.6533091221037097
4,-0.6169448960953478,0.7870063501534791,0.6533091221037097,1.5084766149520874,-0.5043092914854365,-0.6730660119388402,0.7395824116166805,1.4698353769616324
5,-0.6730660119388402,0.7395824116166805,1.4698353769616324,1.999351143836975,-0.5552180098184565,-0.7542872609006981,0.6565445362219704,2.324424857249689
6,-0.7542872609006981,0.6565445362219704,2.324424857249689,1.9999725818634033,-0.6426686372445813,-0.847049468207346,0.5315140622877746,3.1168291466956775
7,-0.847049468207346,0.5315140622877746,3.1168291466956775,1.9999974966049194,-0.7638084908977693,-0.9324669306911386,0.3612553434448372,3.8154643179022463
8,-0.9324669306911386,0.3612553434448372,3.8154643179022463,2.0,-0.9143643541489143,-0.9887271734274622,0.14972834242768132,4.386405825485874
9,-0.9887271734274622,0.14972834242768132,4.386405825485874,2.0,-1.0875926159738665,-0.9959848822436368,-0.08952158590043471,4.798702082306636
10,-0.9959848822436368,-0.08952158590043471,4.798702082306636,2.0,-1.1621159450458123,-0.9423472314066025,-0.33463666185926366,5.03156089288131
11,-0.9423472314066025,-0.33463666185926366,5.03156089288131,2.0,-1.0377749536507404,-0.8280090150634958,-0.5607147857632966,5.080583396486863
12,-0.8280090150634958,-0.5607147857632966,5.080583396486863,2.0,-0.9069099753177421,-0.6650383398753466,-0.7468092169328409,4.96004730716439
13,-0.6650383398753466,-0.7468092169328409,4.96004730716439,2.0,-0.7746580496210396,-0.4728726614016731,-0.8811307769558947,4.699940394464759
14,-0.4728726614016731,-0.8811307769558947,4.699940394464759,2.0,-0.6470334340619499,-0.27211810746984155,-0.9622638596492293,4.339092311747838
15,-0.27211810746984155,-0.9622638596492293,4.339092311747838,2.0,-0.5295927674460545,-0.07963937320951148,-0.9968237408061649,3.9173944170109163
16,-0.07963937320951148,-0.9968237408061649,3.9173944170109163,2.0,-0.426281458720921,0.09362769687366031,-0.9956072791910141,3.4697766114062927
17,0.09362769687366031,-0.9956072791910141,3.4697766114062927,2.0,-0.3389556420121631,0.24247734438548868,-0.9701570684480741,3.0230711520130322
18,0.24247734438548868,-0.9701570684480741,3.0230711520130322,2.0,-0.2675847693909043,0.3659852237253207,-0.9306206617170752,2.5954533506769764
19,0.3659852237253207,-0.9306206617170752,2.5954533506769764,2.0,-0.21083051480407972,0.46582405648684605,-0.8848773634793353,2.1974878543891703
20,0.46582405648684605,-0.8848773634793353,2.1974878543891703,2.0,-0.16667923712905458,0.5448893438010473,-0.8385079624023043,1.833829831779669
21,0.5448893438010473,-0.8385079624023043,1.833829831779669,2.0,-0.1329401377074404,0.6063834953068314,-0.7951723439729717,1.5049488599779404
22,0.6063834953068314,-0.7951723439729717,1.5049488599779404,1.9999984502792358,-0.10755844091043465,0.6532985056359851,-0.7571004309428101,1.2085693695400965
23,0.6532985056359851,-0.7571004309428101,1.2085693695400965,1.9999253749847412,-0.08877098174060677,0.6881742775707971,-0.7255454249665638,0.9407328525807006
24,0.6881742775707971,-0.7255454249665638,0.9407328525807006,1.9999947547912598,-0.07515602887697251,0.7130215890879732,-0.7011420779659865,0.6965729970744672
25,0.7130215890879732,-0.7011420779659865,0.6965729970744672,2.0,-0.06562472576469143,0.7293245460629336,-0.6841678935101353,0.47071643859997725
26,0.7293245460629336,-0.6841678935101353,0.47071643859997725,2.0,-0.05938626228161224,0.7380755704268596,-0.6747180539596268,0.2575905184673757
27,0.7380755704268596,-0.6747180539596268,0.2575905184673757,2.0,-0.05590979251287441,0.7398122691230268,-0.672813351870367,0.05155197799765546
28,0.7398122691230268,-0.672813351870367,0.05155197799765546,2.0,-0.05489171923032147,0.7346416807223602,-0.6784553050462688,-0.15305803590511977
29,0.7346416807223602,-0.6784553050462688,-0.15305803590511977,2.0,-0.05623484349153207,0.7222454504817291,-0.6916368333586957,-0.3618995146898215
30,0.7222454504817291,-0.6916368333586957,-0.3618995146898215,2.0,-0.06004156372443625,0.7018647751007725,-0.7123102115460245,-0.5806271397088429
31,0.7018647751007725,-0.7123102115460245,-0.5806271397088429,2.0,-0.06662196854997868,0.6722686918423698,-0.7403072375497546,-0.8148597983683609
32,0.6722686918423698,-0.7403072375497546,-0.8148597983683609,2.0,-0.07651673412895836,0.6317157776037196,-0.775200087929902,-1.0700902265306769
