,state0,state1,state2,action,reward,state_0,state_1,state_2
0,0.8480503694346735,-0.5299156262101673,0.11257598492385168,1.999902320561074,-0.3171903905764193,0.8484508653506594,-0.529274153048982,0.015124613350387187
1,0.8484508653506594,-0.529274153048982,0.015124613350387187,1.9999589504385613,-0.31510201785252706,0.8462780538223491,-0.5327414528818432,-0.08183715887056524
2,0.8462780538223491,-0.5327414528818432,-0.08183715887056524,1.9998016102128167,-0.3203294138038637,0.8414107241993729,-0.5403961446959876,-0.18142300700002514
3,0.8414107241993729,-0.5403961446959876,-0.18142300700002514,1.999897176820853,-0.3332267908200448,0.8335769789804849,-0.5524033129098416,-0.28673553899888793
4,0.8335769789804849,-0.5524033129098416,-0.28673553899888793,2.0,-0.3547329984238369,0.8223334084319227,-0.5690059449397139,-0.4010380236812693
5,0.8223334084319227,-0.5690059449397139,-0.4010380236812693,2.0,-0.38646703466796356,0.8070329733163838,-0.590506375901325,-0.5277924823860548
6,0.8070329733163838,-0.590506375901325,-0.5277924823860548,1.9999557979958178,-0.430883706557033,0.7867809542079814,-0.6172323145263688,-0.670678894612676
7,0.7867809542079814,-0.6172323145263688,-0.670678894612676,1.99988372121097,-0.4914983281578986,0.7603781835078374,-0.6494805755719886,-0.8336205723258072
8,0.7603781835078374,-0.6494805755719886,-0.8336205723258072,2.0,-0.5732015249616097,0.726255248778277,-0.6874251331032369,-1.0207310040047988
9,0.726255248778277,-0.6874251331032369,-1.0207310040047988,1.9997618379360182,-0.6826577436220461,0.6824007173115711,-0.7309782903839575,-1.236335578141824
10,0.6824007173115711,-0.7309782903839575,-1.236335578141824,1.9996114306553803,-0.8288483754276911,0.6263097575250534,-0.7795742989791985,-1.484627581331485
11,0.6263097575250534,-0.7795742989791985,-1.484627581331485,2.0,-1.0236225736383537,0.5549851207821674,-0.8318602741508955,-1.769308305565884
12,0.5549851207821674,-0.8318602741508955,-1.769308305565884,2.0,-1.2822556416190727,0.46504452396443047,-0.8852872927647252,-2.093203511179056
13,0.46504452396443047,-0.8852872927647252,-2.093203511179056,1.999988163806814,-1.623961292600502,0.35304750620481806,-0.9356053967151744,-2.457170756181578
14,0.35304750620481806,-0.9356053967151744,-2.457170756181578,2.0,-2.071796118571306,0.21616279534930496,-0.97635733515285,-2.858874803717959
15,0.21616279534930496,-0.97635733515285,-2.858874803717959,2.0,-2.6516919966817496,0.053300216344748914,-0.9985785331848482,-3.2911428050825964
16,0.053300216344748914,-0.9985785331848482,-3.2911428050825964,2.0,-3.3898798503954812,-0.13328056880437628,-0.991078347043856,-3.7400767049712327
17,-0.13328056880437628,-0.991078347043856,-3.7400767049712327,1.999822675586864,-4.308050589473158,-0.3361715987689403,-0.9418007518478283,-4.183412063916095
18,-0.3361715987689403,-0.9418007518478283,-4.183412063916095,1.9946881182982583,-5.416110686846263,-0.5416316565854644,-0.8406159340534092,-4.590559410057228
19,-0.5416316565854644,-0.8406159340534092,-4.590559410057228,-1.7371550181735949,-6.70353285765422,-0.7489371451698259,-0.6626410435408232,-5.481594613323324
20,-0.7489371451698259,-0.6626410435408232,-5.481594613323324,-1.9986740628948507,-8.851894621995019,-0.9169529878841179,-0.3989952606365002,-6.278376505413169
21,-0.9169529878841179,-0.3989952606365002,-6.278376505413169,-2.0,-11.405100589006196,-0.9977870508406688,-0.06649060967295073,-6.877622950890544
22,-0.9977870508406688,-0.06649060967295073,-6.877622950890544,-1.9999834816221085,-14.190120347329543,-0.9568501822665433,0.2905817074361065,-7.227488430388573
23,-0.9568501822665433,0.2905817074361065,-7.227488430388573,-1.999937488383154,-13.331689374384773,-0.7898009863011357,0.6133631893403396,-7.309542773068966
24,-0.7898009863011357,0.6133631893403396,-7.309542773068966,-1.9403943689021572,-11.503461060767288,-0.5256299922359481,0.8507132955714499,-7.140579536399034
25,-0.5256299922359481,0.8507132955714499,-7.140579536399034,1.6782269219549752,-9.614049837094408,-0.23859126549180582,0.9711200790999116,-6.2508105264272
26,-0.23859126549180582,0.9711200790999116,-6.2508105264272,1.821307473691358,-7.192878183625293,0.021547086261815233,0.9997678345864233,-5.249274346048562
27,0.021547086261815233,0.9997678345864233,-5.249274346048562,0.7474553941140003,-5.156214847655771,0.2385915554416922,0.9711200078630415,-4.387330160991644
28,0.2385915554416922,0.9711200078630415,-4.387330160991644,-1.600398592679544,-3.696011516410345,0.42219718739370343,0.9065040181691674,-3.8990499439962947
29,0.42219718739370343,0.9065040181691674,-3.8990499439962947,-1.3678484829300375,-2.8101929096789324,0.5704759357384035,0.8213143166555621,-3.4243492028089246
30,0.5704759357384035,0.8213143166555621,-3.4243492028089246,-0.6307991294386541,-2.1017537525235572,0.6832719325231075,0.7301639995412934,-2.902983334733051
31,0.6832719325231075,0.7301639995412934,-2.902983334733051,-0.3539607971016302,-1.5129001632733268,0.766039611117728,0.6427933681974325,-2.4084544546423254
32,0.766039611117728,0.6427933681974325,-2.4084544546423254,-0.045603492481932545,-1.0674657334296864,0.8244994815905996,0.5658627084875205,-1.933199952366541
33,0.8244994815905996,0.5658627084875205,-1.933199952366541,0.07271846687906522,-0.7355087461376819,0.8645287023585977,0.502583448591534,-1.497895150969041
34,0.8645287023585977,0.502583448591534,-1.497895150969041,-0.12836814263751423,-0.5016766632318393,0.8917612166878454,0.4525062788640769,-1.1402127859210176
35,0.8917612166878454,0.4525062788640769,-1.1402127859210176,-0.40811207498312363,-0.35067465095694433,0.9104310874711222,0.41366077281529817,-0.8620498880204285
36,0.9104310874711222,0.41366077281529817,-0.8620498880204285,-0.7623235993865535,-0.25677193280901234,0.9237016361510031,0.3831126301389187,-0.6661528483169379
37,0.9237016361510031,0.3831126301389187,-0.6661528483169379,-1.181412892276779,-0.20034938272812092,0.9339944231259921,0.3572875838446464,-0.5560303095542658
38,0.9339944231259921,0.3572875838446464,-0.5560303095542658,-1.3492426960911788,-0.1662269425595533,0.9424743308387097,0.3342785301363615,-0.4904510260844579
39,0.9424743308387097,0.3342785301363615,-0.4904510260844579,-1.4173366571488464,-0.14223471063420093,0.9497930638562246,0.3128787877926621,-0.45234262705451384
40,0.9497930638562246,0.3128787877926621,-0.45234262705451384,-1.3471161285842388,-0.1235416593455667,0.9561499669052845,0.29287751840491855,-0.4197509554976531
41,0.9561499669052845,0.29287751840491855,-0.4197509554976531,-1.2929624019613404,-0.1076394482897704,0.9617342600087042,0.2739839650883062,-0.39403717698816537
42,0.9617342600087042,0.2739839650883062,-0.39403717698816537,-1.2279253425829173,-0.09405894192786637,0.9666731595481843,0.2560136766056271,-0.3727380045593734
43,0.9666731595481843,0.2560136766056271,-0.3727380045593734,-1.1401006531574782,-0.08222042443193064,0.9710259805782506,0.23897394218208562,-0.35174284507877485
44,0.9710259805782506,0.23897394218208562,-0.35174284507877485,-1.0735782132205063,-0.0717549256321622,0.9748762369814704,0.22274721674770237,-0.3335491204252866
45,0.9748762369814704,0.22274721674770237,-0.3335491204252866,-0.9865892516714295,-0.06255820822266371,0.9782580260214206,0.20739150060856737,-0.31447709561522436
46,0.9782580260214206,0.20739150060856737,-0.31447709561522436,-0.9319391871686843,-0.05440053412622988,0.9812464373374892,0.19275743620541563,-0.2987243482341016
47,0.9812464373374892,0.19275743620541563,-0.2987243482341016,-0.8545139795648744,-0.04727876495589509,0.9838696698386982,0.17888675963159215,-0.28233336801477116
48,0.9838696698386982,0.17888675963159215,-0.28233336801477116,-0.7899747022727103,-0.04094303761013719,0.986167284250483,0.16575309189884566,-0.2666645036319837
49,0.986167284250483,0.16575309189884566,-0.2666645036319837,-0.7025392685877431,-0.03533400633736301,0.9881446862588524,0.1535254995705732,-0.24773057499601098
50,0.9881446862588524,0.1535254995705732,-0.24773057499601098,-0.6602738755172922,-0.03033063101729179,0.98985641480251,0.14207138372776346,-0.23162753164567498
51,0.98985641480251,0.14207138372776346,-0.23162753164567498,-0.5737410842551731,-0.026015871085233278,0.991301043307626,0.13161398686010622,-0.21113515648812844
52,0.991301043307626,0.13161398686010622,-0.21113515648812844,-0.576057025322316,-0.022212843137535028,0.9925604953743468,0.12175246618541836,-0.19883322014139626
53,0.9925604953743468,0.12175246618541836,-0.19883322014139626,-0.4275670845933797,-0.019033773236960302,0.993568889920435,0.11322924084473229,-0.17165393319133954
54,0.993568889920435,0.11322924084473229,-0.17165393319133954,-0.6208744105910242,-0.016208022555281573,0.9945469865587266,0.1042894602870106,-0.17986316414644404
55,0.9945469865587266,0.1042894602870106,-0.17986316414644404,-0.14701611512818677,-0.014172642625932439,0.9951729825786985,0.0981363069685097,-0.12369848620041421
56,0.9951729825786985,0.0981363069685097,-0.12369848620041421,-0.9315090534895815,-0.012059652220094435,0.9960595700787056,0.08868671182665502,-0.18982261399746925
